657,8,Mujer,Principal ,Mendoza,Quemaduras - Otros,12/04/2016,
656,71,Mujer,Principal ,Mendoza,Golpes,12/01/2016,
655,35,Travesti,Principal ,Mendoza,Golpes  - Otros,05/06/2016,
654,12,Mujer,Principal ,Tucumán,Estrangulamiento - Otros,28/05/2016,
653,12,Mujer,Principal ,Buenos Aires ,Golpes - Estrangulamiento - Otros,23/04/2016,
652,12,Mujer,Principal ,Santa Fé,Estrangulamiento - Otros,25/05/2016,
651,25,Mujer,Principal ,Chubut,Golpes - Apuñalamiento,17/05/2016,
650,21,Mujer,Principal ,Santa Fé,Golpes - Estrangulamiento - Otros,14/05/2016,
649,18,Mujer,Principal ,Entre Ríos,Estrangulamiento - Otros,22/04/2016,
648,26,Mujer,Principal ,Buenos Aires ,Estrangulamiento - Otros,06/05/2016,
648,14,Mujer,Principal ,Buenos Aires ,Estrangulamiento - Otros,06/05/2016,
647,21,Mujer,Principal ,Salta,Golpes,18/04/2016,
646,30,Mujer,Principal ,Córdoba,Disparo de bala,06/05/2016,
645,44,Mujer,Principal ,Córdoba,Se desconoce,03/05/2016,
644,62,Mujer,Principal ,Entre Ríos,Se desconoce,28/04/2016,
643,19,Mujer,Principal ,Córdoba,Golpes,28/04/2016,
642,52,Mujer,Principal ,Mendoza,Golpes,23/04/2016,
641,25,Mujer,Principal ,Buenos Aires ,Disparo de bala,26/04/2016,
640,60,Mujer,Principal ,Salta,Golpes,25/01/2015,
639,24,Mujer,Principal ,Buenos Aires ,Golpes - Otros,26/04/2016,
638,43,Mujer,Principal ,Córdoba,Apuñalamiento,27/04/2016,
637,48,Mujer,Principal ,Santa Fé,Disparo de bala,24/04/2016,
635,22,Mujer,Principal ,Santa Cruz,Estrangulamiento,24/04/2016,
634,32,Mujer,Principal ,Salta,Disparo de bala,21/03/2016,
633,44,Mujer,Principal ,Catamarca,Acuchillamiento,24/04/2016,
631,53,Mujer,Principal ,Santa Fé,Golpes,11/04/2016,
630,27,Mujer,Principal ,Buenos Aires ,Golpes,07/04/2016,
629,25,Mujer,Vinculado,Santiago del Estero,Disparo de bala,06/04/2016,
629,32,Hombre,Vinculado,Santiago del Estero,Disparo de bala,06/04/2016,
629,36,Mujer,Principal ,Santiago del Estero,Disparo de bala,06/04/2016,
628,27,Mujer,Principal ,La Rioja,Apuñalamiento,04/04/2016,
627,30,Mujer,Principal ,CABA,Disparo de bala,01/04/2016,
626,22,Mujer,Principal ,Buenos Aires ,Disparo de bala,30/03/2016,
625,44,Mujer,Principal ,Córdoba,Apuñalamiento,31/03/2016,
624,28,Mujer,Principal ,Río Negro,Se desconoce,Se desconoce,
623,21,Mujer,Principal ,Córdoba,Ahorcamiento,27/03/2015,
622,25,Mujer,Principal ,Santa Fé,Disparo de bala,28/03/2016,
621,42,Mujer,Principal ,Buenos Aires ,Acuchillamiento,29/03/2016,
620,27,Mujer,Principal ,Río Negro,Golpes,Se desconoce,
619,38,Mujer,Principal ,Chubut,Ahorcamiento,23/03/2015,
618,32,Mujer,Principal ,Buenos Aires ,Apuñalamiento - Quemaduras,17/03/2016,
618,11,Mujer,Vinculado,Buenos Aires ,Apuñalamiento - Quemaduras,17/03/2016,
617,29,Mujer,Principal ,Río Negro,Golpes,18/03/2016,
616,26,Mujer,Principal ,Misiones,Golpes - Estrangulamiento,20/03/2016,
615,34,Mujer,Principal ,Córdoba,Asfixia,04/03/2015,
614,43,Mujer,Principal ,Buenos Aires ,Acuchillamiento,13/03/2016,
613,25,Mujer,Principal ,Jujuy,Otros,18/04/2015,
612,,Mujer,Principal ,Santiago del Estero,Se desconoce,Se desconoce,
611,26,Mujer,Principal ,Buenos Aires ,Apuñalamiento,14/03/2016,
610,45,Mujer,Principal ,San Juan,Golpes,11/03/2016,
609,26,Mujer,Principal ,Córdoba,Disparo de bala,13/03/2016,
608,17,Mujer,Principal ,Buenos Aires ,Apuñalamiento,11/03/2016,
607,34,Mujer,Principal ,Buenos Aires ,Apuñalamiento,07/03/2016,
606,23,Mujer,Principal ,Buenos Aires ,Disparo de bala,28/02/2016,
605,32,Mujer,Principal ,San Luis,Disparo de bala,30/01/2016,
604,40,Mujer,Principal ,Buenos Aires ,Disparo de bala,26/02/2016,
603,Se desconoce,Travesti,Principal ,Buenos Aires ,Disparo de bala,29/02/2016,
602,34,Travesti,Principal ,Buenos Aires ,Golpes,23/02/2016,
601,37,Mujer,Principal ,San Juan,Golpes  - Apuñalamiento,27/02/2016,
600,64,Mujer,Principal ,San Juan,Abuso sexual - golpes,23/02/2016,
599,18,Mujer,Principal ,Buenos Aires ,Acuchillamiento,21/02/2016,
598,64,Mujer,Principal ,Buenos Aires,Degollamiento,27/03/2015,
597,18,Mujer,Principal ,La Rioja,Disparo de bala,11/02/2016,
596,33,Mujer,Principal ,Mendoza,Disparo de bala,17/02/2016,
595,45,Mujer,Principal ,Santiago del Estero,Apuñalamiento,10/12/2015,
594,27,Mujer,Principal ,Neuquén,Disparo de bala,24/01/2016,
593,28,Mujer,Vinculado,Misiones,Disparo de bala,13/02/2016,
592,25,Mujer,Principal ,Mendoza,Se desconoce,15/02/2016,
591,39,Mujer,Principal ,Buenos Aires ,Estrangulamiento,13/02/2016,
590,50,Mujer,Principal ,Formosa,Apuñalamiento,15/02/2016,
589,13,Mujer,Principal ,Mendoza,Asfixia,07/02/2016,
588,21,Mujer,Principal ,Entre Ríos,Apuñalamiento,07/02/2016,
587,3,Mujer,Principal ,Mendoza,Golpes,07/01/2014,
586,20,Mujer,Principal ,CABA,Apuñalamiento,09/02/2016,
585,33,Hombre,Vinculado,Entre Ríos,Apuñalamiento,10/02/2016,
584,38,Mujer,Principal ,Chaco,Apuñalamiento,10/02/2016,
583,58,Mujer,Principal ,Buenos Aires ,Apuñalamiento,08/02/2016,
582,3,Mujer,Principal ,Buenos Aires ,Abuso sexual - golpes,30/01/2016,
581,29,Mujer,Principal ,Santa Fé,Abuso sexual - asfixia,06/02/2016,
580,27,Mujer,Principal ,Buenos Aires ,Golpes - Apuñalamiento,08/02/2016,
579,35,Mujer,Principal ,Santa Fé,Apuñalamiento,07/02/2016,
578,36,Mujer,Principal ,Mendoza,Apuñalamiento,07/02/2016,
577,73,Mujer,Principal ,Buenos Aires,Acuchillamiento,10/12/2015,
576,48,Mujer,Principal ,Buenos Aires,Disparo de bala,18/12/2015,
574,18,Mujer,Principal ,Buenos Aires ,Degollamiento,04/02/2016,
573,32,Mujer,Principal ,Santa Fé,Golpes - Degollamiento,04/11/2015,
572,66,Mujer,Principal ,Misiones,Desaparecida,28/02/2014,
571,58,Mujer,Principal ,Santiago del Estero,Apuñalamiento,23/12/2015,
570,23,Mujer,Principal ,Buenos Aires,Golpes - Asfixia,20/12/2015,
569,49,Mujer,Principal ,Neuquén,Quemaduras,27/08/2015,
568,33,Mujer,Principal ,Neuquén,Disparo de bala,18/04/2013,
567,16,Mujer,Principal ,Córdoba,Disparo de bala,16/01/2016,
566,31,Mujer,Principal ,Salta,Apuñalamiento,23/01/2016,
565,46,Mujer,Principal ,Córdoba,Quemaduras,22/01/2016,
564,37,Mujer,Principal ,Córdoba,Golpes ,22/01/2016,
563,13,Mujer,Principal ,Formosa,Golpes,23/01/2016,
562,Se desconoce,Travesti,Principal ,Río Negro,Se desconoce,17/01/2016,
561,28,Mujer,Principal ,Buenos Aires ,Acuchillamiento,15/01/2016,
560,19,Mujer,Principal ,Corrientes,Estrangulamiento,13/01/2016,
559,19,Mujer,Principal ,Chaco,Acuchillamiento,22/11/2015,
558,49,Mujer,Principal ,Santa Fé,Disparo de bala,13/01/2016,
557,35,Mujer,Principal ,Chaco,Disparo de bala,23/11/2015,
556,20,Mujer,Principal ,Santa Fé,Disparo de bala,15/12/2015,
555,20,Mujer,Principal ,Entre Ríos ,Otros,22/12/2015,
553,48,Mujer,Principal ,Buenos Aires,Apuñalamiento,11/12/2015,
552,22,Mujer,Principal ,Salta,Ahorcamiento,04/01/2016,
551,54,Mujer,Principal ,Santa Fé,Apuñalamiento,04/01/2016,
550,38,Mujer,Principal ,Buenos Aires,Golpes,27/12/2015,
549,62,Mujer,Principal ,Buenos Aires,Apuñalamiento,24/12/2015,
548,46,Mujer,Principal ,Salta,Asfixia,01/12/2015,
547,25,Mujer,Principal ,Salta,Disparo de bala,24/11/2015,
546,50,Mujer,Principal ,CABA,Acuchillamiento,15/12/2015,
545,45,Mujer,Principal ,Córdoba,Golpes,13/12/2015,
544,22,Mujer,Principal ,Córdoba,Golpes,06/12/2015,
543,21,Mujer,Principal ,Tucumán,Ahorcamiento ,03/12/2015,
542,16,Mujer,Principal ,Chaco,Golpes,06/12/2015,
541,18,Mujer,Principal ,Buenos Aires,Apuñalamiento,02/12/2015,
540,3,Mujer,Principal ,Jujuy,Estrangulamiento,02/12/2015,
539,20,Mujer,Principal ,Buenos Aires,Asfixia - Estrangulamiento,14/03/2015,
538,55,Mujer,Principal ,Buenos Aires,Acuchillamiento,28/10/2015,
537,26,Mujer,Principal ,Córdoba,Apuñalamiento,23/10/2015,
536,27,Mujer,Principal ,Buenos Aires,Estrangulamiento,22/10/2015,
535,51,Mujer,Principal ,Buenos Aires,Disparo de bala,22/10/2015,
534,25,Mujer,Principal ,Buenos Aires,Asfixia,18/10/2015,
533,41,Mujer,Principal ,CABA,Quemaduras,05/09/2015,
532,33,Mujer,Principal ,Buenos Aires,Disparo de bala,19/10/2015,
531,35,Mujer,Principal ,Buenos Aires,Acuchillamiento,05/11/2014,
530,22,Mujer,Principal ,Buenos Aires,Disparo de bala,12/05/2014,
529,44,Mujer,Principal ,Buenos Aires,Disparo de bala,29/04/2015,
527,17,Mujer,Principal ,Buenos Aires,Se desconoce,18/09/2015,
525,35,Mujer,Principal ,Buenos Aires,Apuñalamiento,11/10/2015,
524,47,Mujer,Principal ,Buenos Aires,Degollamiento,08/10/2015,
523,59,Trans - Femenina,Principal ,Santa Fé,Golpes - Apuñalamiento - Disparo de bala,25/09/2015,
522,26,Travesti,Principal ,Santa Cruz,Se desconoce,06/09/2015,
521,39,Travesti,Principal ,CABA,Acuchillamiento,14/10/2015,
520,23,Mujer,Principal ,Buenos Aires,Golpes,12/10/2015,
519,38,Mujer,Principal ,Buenos Aires,Acuchillamiento,10/10/2015,
518,23,Mujer,Principal ,Salta,Disparo de bala,09/10/2015,
517,19,Mujer,Principal ,Mendoza,Quemaduras - Asfixia - Otros,08/10/2015,
516,47,Mujer,Principal ,Río Negro ,Estrangulamiento,07/10/2015,
515,16,Mujer,Principal ,Salta,Estrangulamiento,12/05/2014,
514,17,Mujer,Principal ,Buenos Aires,Golpes,30/05/2014,
513,19,Mujer,Principal ,Misiones,Disparo de bala,06/08/2014,
512,21,Mujer,Principal ,Formosa,Apuñalamiento,30/01/2015,
511,20,Mujer,Principal ,Tucumán,Disparo de bala,06/04/2014,
510,21,Mujer,Principal ,Buenos Aires,Acuchillamiento,08/03/2014,
509,17,Mujer,Principal ,Buenos Aires,Disparo de bala,25/05/2014,
509,19,Mujer,Vinculado,Buenos Aires,Disparo de bala,25/05/2014,
508,19,Mujer,Principal ,Salta,Acuchillamiento,07/10/2015,
507,44,Mujer,Principal ,Buenos Aires,Apuñalamiento,06/10/2015,
506,17,Mujer,Principal ,Buenos Aires,Disparo de bala,07/10/2015,
505,43,Mujer,Principal ,Misiones,Quemaduras,21/09/2015,
504,20,Mujer,Principal ,Chaco,Quemaduras,01/12/2014,
503,53,Mujer,Principal ,Salta,Acuchillamiento,23/09/2015,
502,44,Mujer,Principal ,Buenos Aires,Acuchillamiento - Golpes,21/08/2015,
500,55,Travesti,Principal ,Buenos Aires,Golpes - Degollamiento,15/11/2014,
499,39,Mujer,Principal ,Corrientes,Apuñalamiento,27/04/2013,
498,21,Mujer,Principal ,Buenos Aires,Acuchillamiento,25/12/2014,
497,53,Mujer,Principal ,Santa Fé,Golpes,19/02/2014,
496,45,Mujer,Principal ,Neuquén,Disparo de bala,02/02/2015,
495,27,Mujer,Principal ,Mendoza,Golpes,20/09/2015,
494,25,Mujer,Principal ,Buenos Aires,Golpes,18/09/2015,
493,48,Mujer,Principal ,Buenos Aires,Degollamiento,28/10/2014,
492,24,Travesti,Principal ,Santiago del Estero,Acuchillamiento - Golpes - Atropellamiento,03/12/2014,
491,55,Trans - Femenina,Principal ,Buenos Aires,Acuchillamiento,25/11/2014,
490,36,Trans - Femenina,Principal ,Buenos Aires,Golpes,06/11/2014,
489,16,Mujer,Principal ,Buenos Aires,Golpes - Otros,09/01/2014,
488,17,Mujer,Principal ,Buenos Aires,Se desconoce,10/03/2014,
487,60,Mujer,Principal ,Chubut,Disparo de bala,03/06/2015,
486,3,Mujer,Principal ,Buenos Aires,Golpes,21/08/2014,
485,8 meses,Mujer,Principal ,Buenos Aires,Golpes,16/02/2015,
484,36,Mujer,Principal ,Neuquén,Disparo de bala,12/09/2015,
483,24,Mujer,Principal ,Santa Fé,Disparo de bala,12/09/2015,
482,24,Mujer,Principal ,Buenos Aires,Golpes - Otros,13/08/2015,
481,81,Mujer,Principal ,Buenos Aires,Golpes,15/07/2015,
480,42,Mujer,Principal ,Buenos Aires,Golpes,19/08/2015,
479,38,Mujer,Principal ,Buenos Aires,Quemaduras,02/08/2015,
478,73,Mujer,Principal ,Buenos Aires,Asfixia,24/08/2015,
477,85,Mujer,Principal ,CABA,Estrangulamiento,10/09/2015,
476,Menor de edad,Mujer,Principal ,Misiones,Golpes,27/01/2015,
475,22,Mujer,Principal ,Buenos Aires,Acuchillamiento,19/07/2015,
474,30,Mujer,Principal ,Jujuy,Disparo de bala,24/02/2013,
473,46,Mujer,Principal ,Corrientes,Golpes - Estrangulamiento,27/08/2015,
472,48,Mujer,Principal ,Entre Ríos,Disparo de bala,29/10/2013,
471,30,Mujer,Principal ,Entre Ríos,Acuchillamiento,17/07/2013,
470,24,Mujer,Principal ,Entre Ríos,Quemaduras,31/03/2013,
469,19,Mujer,Principal ,Entre Ríos,Disparo de bala,24/03/2013,
468,8 meses,Hombre,Vinculado,Entre Ríos,Disparo de bala,13/01/2013,
467,,Mujer,Principal ,Entre Ríos,Acuchillamiento,28/08/2013,
465,11,Mujer,Principal ,Buenos Aires,Otros,23/02/2013,
464,25,Mujer,Principal ,Santa Fé,Golpes,07/03/2013,
463,3,Se desconoce,Vinculado,Corrientes,Disparo de bala,30/05/2013,
463,7,Se desconoce,Vinculado,Corrientes,Disparo de bala,30/05/2013,
462,21,Mujer,Principal ,Salta,Estrangulamiento,08/07/2013,
461,25,Mujer,Principal ,Buenos Aires,Golpes,25/10/2013,
460,68,Mujer,Principal ,Río Negro,Golpes - Asfixia - Otros,26/07/2013,
459,Se desconoce,Mujer,Principal ,Buenos Aires,Disparo de bala,06/02/2014,
458,36,Mujer,Principal ,Buenos Aires,Acuchillamiento,01/05/2013,
457,15,Mujer,Vinculado,Buenos Aires,Asfixia,27/03/2015,
456,15,Mujer,Principal ,Buenos Aires,Disparo de bala,21/05/2015,
455,22,Mujer,Principal ,Entre Ríos,Otros,15/07/2013,
454,50,Mujer,Principal ,Entre Ríos ,Golpes - Estrangulamiento,31/08/2015,
453,47,Mujer,Principal ,Entre Ríos ,Quemaduras,12/03/2015,
452,7,Mujer,Principal ,Entre Ríos ,Otros,20/04/2015,
451,40,Mujer,Principal ,Entre Ríos ,Acuchillamiento,18/03/2015,
450,51,Mujer,Principal ,Buenos Aires,Disparo de bala,31/08/2015,
449,16,Mujer,Principal ,Misiones,Acuchillamiento,16/08/2015,
448,33,Mujer,Principal ,Buenos Aires,Otros,22/08/2015,
447,25,Mujer,Principal ,Córdoba,Disparo de bala,24/08/2015,
446,35,Mujer,Principal ,Buenos Aires,Disparo de bala,25/08/2015,
446,8,Mujer,Vinculado,Buenos Aires,Disparo de bala,25/08/2015,
445,52,Mujer,Principal ,Buenos Aires,Golpes,08/08/2015,
444,39,Mujer,Principal ,Buenos Aires,Acuchillamiento - Golpes - Otros,24/08/2015,
443,40,Mujer,Principal ,Río Negro,Disparo de bala,30/04/2013,
442,17,Mujer,Principal ,Entre Ríos ,Se desconoce,25/08/2015,
440,21,Mujer,Principal ,Córdoba,Acuchillamiento,03/05/2013,
439,32,Mujer,Principal ,Córdoba,Acuchillamiento,24/04/2013,
438,23,Mujer,Vinculado,Córdoba,Disparo de bala,02/12/2013,
437,32,Mujer,Principal,Córdoba,Acuchillamiento,16/12/2012,
436,10,Hombre,Vinculado,Córdoba,Disparo de bala,15/11/2013,
436,12,Mujer,Vinculado,Córdoba,Disparo de bala,15/11/2013,
435,27,Mujer,Principal ,Córdoba,Asfixia - Estrangulamiento - Otros,19/12/2013,
435,,Mujer,Vinculado,Córdoba,Asfixia - Estrangulamiento - Otros,19/12/2013,
434,9,Mujer,Principal ,Salta,Acuchillamiento - Otros,18/05/2013,
433,42,Mujer,Principal ,Córdoba,Acuchillamiento,04/12/2013,
432,32,Mujer,Principal ,Buenos Aires,Se desconoce,09/01/2013,
431,67,Mujer,Principal ,Córdoba,Golpes - Quemaduras - Otros,28/07/2013,
430,49,Mujer,Principal ,Buenos Aires,Se desconoce,10/01/2013,
429,24,Mujer,Principal ,Córdoba,Golpes - Estrangulamiento,16/11/2013,
428,26,Mujer,Principal ,Buenos Aires,Se desconoce,30/01/2013,
427,40,Mujer,Principal ,Buenos Aires,Degollamiento,17/11/2015,
425,45,Mujer,Principal ,Buenos Aires,Golpes - Degollamiento - Otros,17/04/2013,
424,29,Mujer,Principal ,Córdoba,Acuchillamiento,18/06/2013,
423,43,Mujer,Principal ,Córdoba,Acuchillamiento,08/03/2013,
421,50,Mujer,Principal,Córdoba,Acuchillamiento,17/12/2012,
420,35,Mujer,Principal ,Córdoba,Acuchillamiento - Golpes,26/10/2013,
419,14,Mujer,Principal ,Buenos Aires,Disparo de bala,30/01/2015,
418,37,Mujer,Vinculado,Buenos Aires,Ataladramiento,26/11/2014,
418,61,Mujer,Principal ,Buenos Aires,Ataladramiento,26/11/2014,
417,28,Mujer,Principal ,Buenos Aires,Se desconoce,03/12/2014,
416,16,Mujer,Principal ,Córdoba,Disparo de bala,12/12/2013,
415,26,Mujer,Principal ,San Luis,Disparo de bala,20/11/2013,
415,4,Hombre,Vinculado,San Luis,Disparo de bala,20/11/2013,
414,40,Mujer,Principal ,Córdoba,Quemaduras,24/11/2013,
413,31,Mujer,Principal ,Córdoba,Asfixia,07/05/2013,
412,40,Mujer,Principal ,Buenos Aires,Acuchillamiento,05/05/2014,
411,47,Mujer,Principal ,Córdoba,Acuchillamiento,08/06/2013,
410,26,Mujer,Principal ,Santa Fé,Disparo de bala,20/08/2013,
409,52,Mujer,Principal ,Buenos Aires,Estrangulamiento - Quemaduras,15/08/2015,
408,17,Mujer,Principal ,Entre Ríos ,Golpes,29/07/2015,
407,17,Mujer,Principal ,Buenos Aires,Disparo de bala,26/10/2013,
406,2,Hombre,Vinculado,Buenos Aires,Degollamiento,18/02/2013,
406,7,Hombre,Vinculado,Buenos Aires,Degollamiento,18/02/2013,
405,11,Mujer,Vinculado,Buenos Aires,Quemaduras,10/05/2014,
405,38,Mujer,Principal ,Buenos Aires,Quemaduras,10/05/2014,
405,31,Hombre,Vinculado,Buenos Aires,Quemaduras,10/05/2014,
405,10,Mujer,Vinculado,Buenos Aires,Quemaduras,10/05/2014,
405,6,Hombre,Vinculado,Buenos Aires,Quemaduras,10/05/2014,
405,5,Mujer,Vinculado,Buenos Aires,Quemaduras,10/05/2014,
405,4,Hombre,Vinculado,Buenos Aires,Quemaduras,10/05/2014,
405,13,Mujer,Vinculado,Buenos Aires,Quemaduras,10/05/2014,
404,43,Mujer,Principal ,Buenos Aires,Desaparecida,06/09/2014,
403,24,Mujer,Principal ,Buenos Aires,Golpes,20/12/2014,
402,4,Hombre,Vinculado,Córdoba,Acuchillamiento - Disparo de Bala,04/08/2015,
402,7,Hombre,Vinculado,Córdoba,Acuchillamiento - Disparo de Bala,04/08/2015,
401,20,Mujer,Principal ,Buenos Aires,Golpes - Estrangulamiento - Otros,31/08/2013,
400,49,Mujer,Principal ,Buenos Aires,Acuchillamiento - Golpes,20/11/2013,
399,35,Mujer,Principal ,Buenos Aires,Disparo de bala,17/12/2013,
398,45,Mujer,Principal ,Buenos Aires,Golpes - Estrangulamiento - Otros,12/06/2013,
397,25,Mujer,Principal ,Santa Fé,Disparo de bala,22/12/2014,
396,28,Mujer,Principal ,Buenos Aires,Disparo de bala,01/06/2015,
395,16,Mujer,Principal ,Corrientes,Estrangulamiento,03/06/2015,
394,22,Mujer,Principal ,Buenos Aires,Quemaduras,28/05/2015,
393,16,Mujer,Principal ,Buenos Aires,Disparo de bala,18/07/2015,
392,20,Mujer,Principal ,Buenos Aires,Estrangulamiento,31/10/2013,
391,27,Mujer,Principal ,Salta,Acuchillamiento,13/03/2013,
390,41,Mujer,Principal ,Córdoba,Golpes,11/02/2013,
389,21,Mujer,Principal ,Mendoza,Acuchillamiento - Otros,07/05/2013,
388,59,Mujer,Principal ,Mendoza,Golpes - Otros,11/08/2014,
387,39,Mujer,Principal ,Mendoza,Golpes,28/11/2014,
386,57,Mujer,Principal ,Mendoza,Disparo de bala,13/02/2015,
385,45,Mujer,Principal ,Mendoza,Golpes,12/07/2013,
384,68,Mujer,Principal ,Mendoza,Asfixia,28/04/2015,
382,26,Mujer,Principal ,Salta,Disparo de bala,28/07/2014,
381,29,Mujer,Principal ,Corrientes,Disparo de bala,18/01/2015,
379,27,Mujer,Principal ,Buenos Aires,Golpes - Otros,18/07/2014,
378,37,Mujer,Principal ,Buenos Aires,Acuchillamiento - Otros,07/07/2014,
377,63,Mujer,Principal ,CABA,Acuchillamiento - Golpes,21/06/2014,
377,86,Mujer,Principal ,CABA,Acuchillamiento - Golpes,21/06/2014,
376,32,Mujer,Principal ,Buenos Aires,Golpes,06/04/2014,
375,53,Mujer,Principal ,Buenos Aires,Disparo de bala,11/02/2014,
374,43,Mujer,Principal ,Buenos Aires,Disparo de bala,25/11/2013,
373,15,Mujer,Principal ,Entre Ríos,Disparo de bala,18/08/2013,
372,22,Mujer,Principal ,Córdoba,Golpes - Otros,30/06/2013,
371,33,Mujer,Principal ,Buenos Aires,Golpes,20/05/2013,
370,48,Hombre,Vinculado,Buenos Aires,Disparo de bala,25/03/2013,
369,41,Mujer,Principal,Santa Fé,Disparo de bala,30/12/2012,
368,23,Mujer,Principal ,Entre Ríos,Estrangulamiento,11/03/2013,
367,34,Mujer,Principal ,Buenos Aires,Acuchillamiento,02/01/2013,
367,10,Mujer,Vinculado,Buenos Aires,Acuchillamiento,02/01/2013,
366,20,Mujer,Principal ,Buenos Aires,Acuchillamiento - Golpes,07/11/2013,
365,34,Mujer,Principal ,CABA,Golpes - Otros,28/04/2014,
364,25,Mujer,Principal ,Buenos Aires,Estrangulamiento,20/10/2013,
363,13,Mujer,Principal ,Catamarca,Estrangulamiento,14/12/2013,
362,50,Mujer,Principal ,Buenos Aires,Golpes - Asfixia,06/05/2013,
361,50,Mujer,Principal ,Catamarca,Acuchillamiento,31/03/2013,
359,31,Mujer,Principal ,Catamarca,Acuchillamiento - Quemaduras,29/01/2013,
358,Se desconoce,Mujer,Principal ,Tucumán,Quemaduras,02/02/2013,
357,25,Mujer,Principal ,Córdoba,Estrangulamiento,04/04/2013,
355,27,Mujer,Principal ,Córdoba,Disparo de bala,24/03/2013,
354,46,Mujer,Principal ,Córdoba,Acuchillamiento,12/03/2013,
352,34,Mujer,Principal ,Córdoba,Disparo de bala,19/03/2013,
351,25,Mujer,Principal ,Córdoba,Golpes - Asfixia,20/02/2013,
350,78,Mujer,Principal ,Córdoba,Disparo de bala,06/02/2013,
349,22,Mujer,Principal ,Santa Fé,Ahorcamiento - Quemaduras,06/12/2014,
348,38,Mujer,Principal ,Santa Fé,Disparo de bala,14/04/2015,
347,55,Muier,Principal ,Santa Fé,Disparo de bala,16/04/2015,
346,31,Travesti,Principal ,Santa Fé,Golpes - Empalamiento,29/03/2013,
345,64,Mujer,Principal ,Salta,Golpes,30/11/2014,
344,42,Mujer,Principal ,Santiago del Estero,Acuchillamiento - Golpes,19/02/2014,
342,37,Mujer,Principal ,San Juan,Golpes,17/01/2014,
341,16,Mujer,Principal ,San Juan,Golpes,28/09/2013,
340,18,Mujer,Principal ,San Luis,Apuñalamiento,19/01/2013,
339,34,Mujer,Principal ,San Juan,Golpes,26/05/2013,
338,40,Mujer,Principal ,San Luis,Acuchillamiento,07/12/2014,
337,38,Mujer,Principal ,Buenos Aires,Acuchillamiento,25/09/2014,
336,40,Mujer,Principal ,Corrientes,Disparo de bala,13/12/2014,
335,21,Mujer,Principal ,Buenos Aires,Golpes - Estrangulamiento,17/06/2014,
334,21,Mujer,Principal ,CABA,Acuchillamiento,15/07/2014,
333,13,Mujer,Principal ,Corrientes,Estrangulamiento,17/09/2014,
332,58,Mujer,Vinculado,Buenos Aires,Acuchillamiento,15/08/2014,
332,83,Mujer,Vinculado,Buenos Aires,Acuchillamiento,15/08/2014,
331,28,Mujer,Principal ,Buenos Aires,Dsiparo de bala,16/08/2014,
330,63,Mujer,Principal ,Buenos Aires,Apuñalamiento,21/11/2013,
329,11,Mujer,Principal ,Chubut,Estrangulamiento - Otros,02/09/2013,
328,34,Mujer,Principal ,Buenos Aires,Asfixia,01/09/2014,
327,28,Mujer,Principal ,Buenos Aires,Disparo de bala,06/05/2014,
326,41,Mujer,Principal ,Buenos Aires,Disparo de bala,28/05/2014,
325,55,Mujer,Principal ,La Pampa,Disparo de bala,14/12/2014,
324,27,Mujer,Principal ,La Pampa,Golpes,19/08/2014,
323,30,Mujer,Principal ,Formosa,Acuchillamiento,10/11/2013,
322,29,Mujer,Principal ,CABA,Disparo de bala,09/10/2014,
321,21,Mujer,Principal ,Corrientes,Acuchillamiento,08/03/2013,
319,35,Mujer,Principal ,Catamarca,Golpes,06/10/2013,
318,45,Mujer,Principal ,Buenos Aires,Quemaduras,08/08/2015,
317,17,Mujer,Principal ,Corrientes,Disparo de bala,18/05/2015,
316,Se desconoce,Mujer,Principal ,Buenos Aires,Golpes,10/02/2014,
315,31,Mujer,Principal ,Misiones,Quemaduras,13/01/2015,
314,18,Mujer,Principal ,Buenos Aires,Asfixia,09/12/2014,
313,46,Mujer,Principal ,Entre Ríos ,Disparo de bala,07/02/2015,
312,25,Mujer,Principal ,Buenos Aires,Estrangulamiento,07/03/2014,
311,40,Mujer,Principal ,Buenos Aires,Disparo de bala,14/11/2014,
310,47,Mujer,Principal ,Río Negro,Golpes - Disparo de bala,20/11/2014,
309,32,Mujer,Principal ,Tierra del Fuego,Acuchillamiento,12/05/2013,
308,16,Mujer,Principal ,Buenos Aires,Disparo de bala,21/04/2015,
307,31,Travesti,Principal ,Salta,Golpes,24/12/2014,
304,16,Mujer,Vinculado,Corrientes,Degollamiento,03/06/2015,
303,63,Mujer,Principal ,Buenos Aires,Golpes,13/01/2013,
302,25,Mujer,Principal ,CABA,Acuchillamiento,03/09/2014,
300,50,Mujer,Principal ,Santiago del Estero,Acuchillamiento,10/08/2014,
299,78,Mujer,Principal ,Santiago del Estero,Golpes,24/06/2014,
298,26,Mujer,Principal ,Santiago del Estero,Acuchillamiento,15/06/2014,
297,36,Mujer,Principal ,Santiago del Estero,Golpes,23/05/2014,
296,43,Mujer,Principal ,Santiago del Estero,Golpes,13/03/2014,
295,43,Mujer,Principal ,Santiago del Estero,Disparo de bala,07/03/2014,
294,43,Mujer,Principal ,Santiago del Estero,Acuchillamiento,19/02/2014,
293,18,Mujer,Principal ,Santiago del Estero,Acuchillamiento,25/01/2015,
292,23,Mujer,Principal ,Santiago del Estero,Quemaduras,10/01/2014,
291,53,Mujer,Principal ,Santiago del Estero,Disparo de bala,21/10/2013,
